-14.066476,8.990353,36.472238,-33.334482,-57.726833,81.020587,40.241347,-96.237288,-25.489670,161.458804,-0.348304,-205.262345,44.525530,67.678308,-168.827942,-296.128692
-14.778467,2.003536,44.250901,-5.301959,-71.124888,13.443134,100.743918,-17.137508,-174.090468,25.814739,234.391866,-47.225319,-275.711038,32.833199,90.585053,-46.468656
-14.436184,-4.525892,46.093089,19.062214,-67.655122,-42.794053,75.624634,81.261729,-96.413870,-64.440887,50.027098,73.178864,-21.764463,-225.077626,-14.817867,245.660331
-14.361720,-12.584329,33.200380,38.013343,-27.186429,-92.514691,-5.035681,122.253999,77.875978,-149.838388,-129.346668,28.949630,108.633906,12.295730,-127.787021,-205.561665
-12.879585,-17.133999,21.961997,64.758705,10.864229,-60.251963,-75.600865,38.386456,146.115191,37.703779,-62.791541,-192.789386,7.718670,169.273912,211.392084,-24.663685
-12.279899,-23.391346,7.073634,51.815998,41.700240,-23.002557,-83.543388,-92.140017,60.539340,192.584237,52.001521,-31.976689,-251.426515,-136.297743,156.035429,50.403283
-12.534027,-26.882998,-9.909820,35.154461,78.432566,39.430839,-37.318584,-103.628839,-85.186444,25.039417,139.763100,190.455760,17.351198,-128.239546,-328.265336,-91.148100
-11.386369,-30.680613,-25.287301,10.901593,65.213141,92.204583,51.012268,-58.087340,-162.247879,-102.598873,-24.206325,95.734827,270.642694,91.965031,7.198334,-206.760631
-9.794562,-28.260981,-35.352422,-12.946677,34.455417,86.833067,99.278543,45.149325,-15.972404,-79.426897,-83.868710,-176.350060,-58.822184,76.506097,225.778748,225.009973
-8.366530,-29.069183,-35.922249,-42.618154,-16.330891,24.844012,53.089636,99.588363,121.513360,39.876419,-19.632050,-136.652001,-214.263019,-285.386665,-73.072243,-40.231371
-6.792334,-24.104278,-42.338285,-64.288412,-46.837388,-38.010446,8.327823,67.899427,92.432058,131.837796,213.155941,115.844758,66.943524,-16.027851,-153.973357,-70.378881
-5.010238,-19.943460,-33.497844,-56.105175,-58.255901,-75.856919,-84.814113,-71.849598,-11.911942,19.377014,93.459818,150.694249,127.871402,118.038241,85.651946,263.575453
-3.356920,-13.066769,-27.361459,-50.919096,-75.803149,-99.655119,-106.668171,-118.865056,-69.350420,-180.125480,-77.031603,-168.295035,-89.928405,-76.288880,-17.363741,44.578159
-1.836883,-5.701373,-11.994565,-19.493920,-23.015303,-46.604007,-35.724547,-84.920546,-98.187048,-120.134490,-152.110678,-176.818561,-190.313807,-240.991441,-315.685959,-108.622386
0.000000,1.548940,4.583342,6.764417,15.727856,24.029997,29.713503,46.834765,36.496721,59.986425,90.272083,61.352122,160.637451,77.117890,221.550106,36.529337
1.776713,7.600646,19.772719,36.650956,39.729850,82.481055,98.142576,148.161597,88.019164,198.379262,80.002167,86.731110,224.325588,145.535384,39.374479,101.407978
3.405523,15.546021,34.381365,49.500752,71.539544,100.073292,96.242025,58.016018,64.333977,28.503860,-22.702600,-73.328497,-146.794036,-153.646145,-256.558434,-53.842776
5.346696,19.902464,45.306454,55.453273,62.518338,44.715710,19.848962,-28.480209,-45.537435,-161.374346,-120.461705,-226.174461,-166.986749,-82.009736,18.709904,172.921588
6.913041,25.463411,46.161178,41.648882,36.691444,-10.920643,-50.137919,-121.553195,-114.112091,-116.802178,-24.742178,64.357657,103.910084,252.905213,308.844276,169.838332
8.012438,29.394999,38.329018,30.775505,-15.158811,-79.784707,-90.661789,-108.684454,-34.539539,56.177977,163.234979,237.295642,124.584990,-2.232267,-198.303238,-334.247744
9.355548,26.040836,28.960058,-1.642932,-51.086322,-74.949826,-77.181684,9.539923,101.989094,126.322502,55.952002,-19.023715,-155.990000,-231.085630,-131.330619,87.198114
10.786963,26.945858,14.654908,-30.818344,-68.274528,-67.036596,13.536444,122.576162,162.516232,34.269251,-90.939325,-128.900662,-114.805709,29.795155,193.989431,310.354753
11.766160,23.838498,1.106064,-46.783227,-47.358730,-0.085084,115.737118,62.310377,-3.514228,-158.092972,-63.325335,11.221073,97.197888,211.377968,-12.752366,-86.678962
12.160044,21.844736,-15.008121,-49.426297,-26.845070,66.114101,104.281725,3.403729,-80.567490,-135.247642,36.126463,210.777455,71.601991,-147.477383,-260.698249,-0.426924
12.951324,16.579906,-28.343176,-56.132013,15.834783,70.602185,29.450843,-89.596437,-101.064528,37.712262,209.184796,16.707066,-277.164423,-158.549548,106.038389,276.245637
14.362635,9.909860,-35.475849,-28.503843,50.508667,68.160155,-35.400741,-78.305057,21.900850,107.088580,0.218990,-216.689943,-55.077177,238.553007,33.654144,-64.457022
